1	47
1	539
1	916
1	1217
1	4105
2	1920
2	2570
2	2696
2	3483
2	4386
3	2351
3	4109
3	4430
4	1321
4	1777
4	1785
4	3479
5	309
5	572
5	1198
5	4109
5	4593
6	519
6	1920
6	2138
6	3565
7	1093
7	1492
7	1959
7	2370
7	3479
7	4183
8	576
8	914
8	1367
8	1777
8	2315
8	2757
8	2909
8	3177
8	3479
9	121
9	1791
9	4109
9	4430
10	336
10	505
10	519
10	689
10	1777
10	1842
10	2576
10	3166
10	3800
10	4096
10	4389
10	4567
11	1963
11	2088
11	2445
11	3498
11	4109
11	4582
12	916
12	1200
12	1492
12	2430
12	3479
12	4105
13	47
13	519
13	1674
13	2904
13	2911
13	3254
13	3491
14	342
14	1176
14	1301
14	2033
14	2381
14	2713
14	3177
14	4384
15	1153
15	1448
15	1492
15	3479
15	4109
15	4430
16	239
16	340
16	342
16	655
16	1654
16	1674
16	1812
16	2557
16	2696
16	2713
16	2873
16	3483
16	4109
16	4140
16	4259
16	4279
16	4617
17	6
17	2696
17	3254
17	3479
17	4109
17	4429
18	1578
18	1971
18	2803
18	4415
19	2095
19	4030
19	4583
20	470
20	854
20	1153
20	1674
20	2672
20	3549
20	4109
20	4404
20	4430
21	519
21	1842
21	2088
21	3479
21	4430
21	4567
21	4593
22	1674
22	1777
22	2672
22	2743
22	3254
22	3592
22	3718
22	4109
23	6
23	519
23	635
23	1200
23	1829
23	2088
23	2428
23	3254
23	3479
23	4105
23	4109
23	4427
23	4593
23	4599
24	505
24	1195
24	4109
24	4430
25	240
25	708
25	1123
25	1262
25	1388
25	1777
25	1834
25	2428
25	2757
25	2904
25	2909
25	3177
25	3254
25	3506
25	4265
26	239
26	340
26	342
26	1674
26	2702
26	2908
26	3055
26	3483
26	4386
27	484
27	1674
27	1777
27	2638
27	2677
27	2713
27	3254
27	3449
27	3479
27	3574
28	470
28	689
28	1271
28	1445
28	1452
28	1551
28	1674
28	1777
28	1791
28	1796
28	1798
28	1811
28	2445
28	2696
28	2713
28	3493
28	3498
28	3575
28	4582
29	865
29	1060
29	1213
29	1674
29	2381
29	3483
30	505
30	1492
30	1791
30	3254
30	4109
30	4430
31	1215
31	1674
31	2178
31	2634
31	2696
31	2904
31	3483
32	25
32	519
32	592
32	1200
32	1445
32	1492
32	4109
33	1674
33	1692
33	2117
33	2713
33	3592
33	4104
33	4404
34	1321
34	1748
34	2088
34	2138
35	689
35	1777
35	2138
35	2381
35	2757
35	3479
36	2450
36	3452
36	3549
36	4109
37	1920
37	2090
37	4109
37	4430
38	1770
38	1791
38	1804
38	1829
39	1095
39	1926
39	2428
39	4109
40	505
40	689
40	1777
40	3479
40	3565
40	4389
40	4404
41	135
41	1229
41	2088
41	2381
41	2759
41	2904
41	3483
42	129
42	484
42	519
42	1674
42	2713
42	2904
42	4560
43	122
43	506
43	1777
43	1791
43	2088
43	2138
43	2900
43	3177
43	3479
44	1492
44	1678
44	1697
44	3740
44	3773
44	4204
44	4430
45	166
45	752
45	1674
45	1777
45	2237
45	2696
45	2713
46	1213
46	1678
46	4105
46	4430
47	1674
47	2117
47	2696
47	3592
48	505
48	519
48	1095
48	1492
48	2428
48	4105
49	505
49	2088
49	2696
49	3042
49	4386
50	1674
50	1777
50	2743
50	3592
50	3718
50	4109
50	4224
50	4409
51	530
51	3191
51	4430
52	14
52	2089
52	2101
52	2487
52	4109
52	4430
53	1492
53	1791
53	1920
53	2428
54	2428
54	2648
54	3254
54	3479
54	4109
55	962
55	1095
55	1318
55	2437
55	2514
55	4105
56	1032
56	1229
56	1674
56	2381
56	3483
56	4587
57	215
57	519
57	576
57	1492
57	1791
57	4104
57	4201
58	348
58	505
58	519
58	2541
58	2576
58	2757
58	3166
58	3491
58	3565
58	3601
58	3616
58	3958
58	4286
58	4386
58	4389
58	4567
59	222
59	1920
59	1971
59	3892
59	4033
60	2138
60	2677
60	2713
60	3479
60	4109
60	4412
60	4567
61	1294
61	1723
